price,year,condition,cylinders,fuel,odometer,transmission,size,type
12850,2017,excellent,4 cylinders,gas,50000,automatic,full-size,sedan
9999,2015,excellent,4 cylinders,gas,36868,automatic,mid-size,sedan
16000,2012,excellent,6 cylinders,gas,97600,automatic,full-size,sedan
8000,2012,good,4 cylinders,gas,71972,automatic,compact,coupe
7900,2017,salvage,6 cylinders,gas,35112,automatic,mid-size,sedan
21850,2019,excellent,4 cylinders,gas,24100,automatic,compact,sedan
10995,2009,excellent,6 cylinders,gas,88433,automatic,mid-size,sedan
7950,2017,good,4 cylinders,gas,73129,automatic,mid-size,sedan
15000,2016,excellent,4 cylinders,gas,47300,automatic,full-size,sedan
7995,2019,good,4 cylinders,gas,5808,automatic,mid-size,sedan
13850,2016,like new,4 cylinders,gas,75736,automatic,mid-size,sedan
10995,2017,excellent,4 cylinders,gas,82391,automatic,full-size,sedan
3500,2004,good,6 cylinders,gas,94701,automatic,full-size,sedan
11995,2015,excellent,4 cylinders,gas,80380,automatic,full-size,sedan
11995,2014,excellent,4 cylinders,gas,11956,automatic,compact,sedan
12995,2016,excellent,4 cylinders,gas,83468,automatic,full-size,sedan
17995,2012,excellent,6 cylinders,gas,63816,automatic,full-size,sedan
12500,2012,good,6 cylinders,gas,87000,automatic,full-size,sedan
7477,2011,good,6 cylinders,gas,67000,automatic,mid-size,sedan
15950,2017,excellent,4 cylinders,gas,64000,automatic,mid-size,sedan
13873,2014,excellent,4 cylinders,diesel,63180,automatic,full-size,sedan
5500,2006,excellent,4 cylinders,gas,95372,manual,compact,coupe
4995,2010,excellent,4 cylinders,gas,89400,automatic,compact,sedan
11900,2012,excellent,6 cylinders,gas,75000,automatic,mid-size,sedan
5000,2009,fair,6 cylinders,gas,90000,automatic,compact,sedan
8999,2015,excellent,4 cylinders,gas,75000,automatic,mid-size,sedan
7999,2015,excellent,4 cylinders,gas,72246,automatic,mid-size,sedan
8900,2016,like new,4 cylinders,gas,17612,automatic,compact,sedan
7999,2015,excellent,4 cylinders,gas,43509,automatic,mid-size,sedan
19400,2020,new,4 cylinders,gas,5112,automatic,full-size,sedan
23950,2017,like new,6 cylinders,gas,50000,automatic,full-size,sedan
13999,2016,like new,4 cylinders,gas,14000,automatic,full-size,sedan
9488,2012,excellent,4 cylinders,gas,94467,automatic,full-size,sedan
17500,2018,good,4 cylinders,gas,27892,automatic,mid-size,sedan
19995,2016,excellent,6 cylinders,gas,23196,automatic,full-size,sedan
13124,2013,excellent,4 cylinders,diesel,65675,automatic,full-size,sedan
5300,2006,excellent,4 cylinders,gas,35807,automatic,mid-size,sedan
4500,2014,good,4 cylinders,gas,89400,manual,compact,sedan
8500,2017,good,4 cylinders,gas,62851,manual,full-size,sedan
14500,2017,excellent,4 cylinders,gas,61200,automatic,mid-size,sedan
6500,2013,like new,4 cylinders,gas,83000,automatic,mid-size,hatchback
15500,2016,good,4 cylinders,gas,45000,automatic,mid-size,sedan
7900,2012,good,6 cylinders,gas,57800,automatic,full-size,sedan
15250,2017,like new,4 cylinders,gas,44000,automatic,full-size,sedan
11000,2011,excellent,6 cylinders,gas,80000,automatic,mid-size,sedan
8000,2011,like new,4 cylinders,gas,91294,automatic,mid-size,coupe
5850,2012,like new,4 cylinders,gas,87177,automatic,compact,sedan
9995,2014,like new,4 cylinders,gas,95323,automatic,compact,coupe
11995,2011,good,6 cylinders,gas,98500,automatic,mid-size,coupe
8999,2013,excellent,4 cylinders,gas,82310,automatic,mid-size,sedan
10995,2014,like new,4 cylinders,gas,60850,automatic,full-size,sedan
13995,2016,like new,4 cylinders,gas,35042,automatic,mid-size,sedan
9995,2014,like new,4 cylinders,gas,64958,automatic,mid-size,sedan
5985,2009,good,6 cylinders,gas,73986,automatic,full-size,sedan
4499,2008,good,6 cylinders,gas,99615,automatic,full-size,sedan
4900,2008,good,6 cylinders,gas,90188,automatic,full-size,sedan
8495,2018,excellent,4 cylinders,gas,27000,automatic,compact,sedan
7995,2013,like new,4 cylinders,gas,87950,automatic,full-size,sedan
19900,2012,good,6 cylinders,gas,67603,automatic,mid-size,coupe
9500,2011,excellent,4 cylinders,gas,93340,automatic,full-size,sedan
8995,2009,like new,6 cylinders,gas,98125,automatic,full-size,sedan
10199,2010,excellent,6 cylinders,gas,61608,automatic,full-size,sedan
14477,2010,good,6 cylinders,gas,84000,automatic,mid-size,sedan
14500,2012,excellent,6 cylinders,gas,53000,automatic,full-size,sedan
2950,2003,good,4 cylinders,gas,160,automatic,mid-size,sedan
20000,2017,like new,4 cylinders,gas,68000,manual,compact,sedan
4000,2006,good,6 cylinders,gas,72000,manual,full-size,sedan
12500,2017,excellent,4 cylinders,gas,80904,automatic,full-size,sedan
6800,2011,excellent,4 cylinders,gas,82300,automatic,full-size,sedan
19995,2016,excellent,6 cylinders,gas,23196,automatic,full-size,sedan
8900,2013,excellent,4 cylinders,gas,78500,automatic,mid-size,sedan
4700,2006,excellent,6 cylinders,gas,97000,automatic,mid-size,sedan
9900,2016,like new,4 cylinders,gas,69634,automatic,mid-size,hatchback
15500,2019,excellent,4 cylinders,gas,19449,automatic,full-size,sedan
8500,2014,excellent,4 cylinders,gas,55000,automatic,compact,sedan
10250,2013,like new,4 cylinders,gas,58200,automatic,mid-size,sedan
7500,2013,like new,6 cylinders,gas,82807,manual,compact,hatchback
6500,2015,excellent,4 cylinders,gas,75960,automatic,sub-compact,sedan
9500,2008,like new,6 cylinders,gas,69000,automatic,mid-size,sedan
12995,2016,like new,4 cylinders,gas,77202,automatic,full-size,sedan
10995,2017,like new,4 cylinders,gas,24147,automatic,mid-size,sedan
12500,2014,salvage,4 cylinders,gas,59700,automatic,mid-size,hatchback
30750,2019,excellent,6 cylinders,gas,12000,automatic,compact,wagon
14750,2018,like new,4 cylinders,gas,39016,automatic,compact,sedan
8495,2012,like new,4 cylinders,gas,46960,manual,compact,sedan
8700,2008,excellent,6 cylinders,gas,75000,automatic,full-size,sedan
15681,2016,excellent,4 cylinders,gas,48249,automatic,mid-size,sedan
11500,2015,good,4 cylinders,gas,14500,automatic,compact,sedan
13996,2016,excellent,4 cylinders,gas,51872,manual,mid-size,sedan
5500,2009,excellent,4 cylinders,gas,83784,automatic,mid-size,sedan
2900,2004,excellent,4 cylinders,gas,65309,automatic,compact,sedan
700,2003,excellent,4 cylinders,gas,0,manual,sub-compact,sedan
10500,2008,excellent,4 cylinders,gas,83801,automatic,compact,hatchback
8500,2009,excellent,6 cylinders,gas,92335,automatic,full-size,sedan
8200,2008,like new,6 cylinders,gas,81000,automatic,full-size,sedan
7999,2013,excellent,4 cylinders,gas,75000,automatic,full-size,sedan
3000,2002,good,4 cylinders,gas,77731,automatic,mid-size,sedan
4800,2009,excellent,4 cylinders,gas,164,automatic,full-size,sedan
11988,2016,good,4 cylinders,gas,76358,automatic,compact,sedan
9990,2017,excellent,4 cylinders,gas,91081,manual,compact,sedan
13000,2013,excellent,4 cylinders,gas,96708,automatic,mid-size,sedan
18150,2014,like new,6 cylinders,gas,59750,automatic,full-size,sedan
9500,2017,like new,4 cylinders,gas,30000,automatic,compact,sedan
5500,2009,excellent,6 cylinders,gas,91000,automatic,mid-size,sedan
7995,2009,good,4 cylinders,gas,99000,automatic,mid-size,sedan
9998,2010,excellent,4 cylinders,gas,98407,automatic,compact,sedan
8765,2014,excellent,4 cylinders,gas,85940,automatic,mid-size,sedan
12206,2016,excellent,4 cylinders,gas,47833,automatic,compact,sedan
13900,2013,like new,4 cylinders,gas,29582,automatic,compact,sedan
13500,2013,excellent,4 cylinders,gas,79592,manual,compact,hatchback
7000,2012,excellent,6 cylinders,gas,103,automatic,full-size,sedan
8950,2004,like new,4 cylinders,gas,28500,manual,compact,hatchback
12900,2017,like new,4 cylinders,gas,6025,automatic,mid-size,sedan
12700,2011,good,6 cylinders,gas,94000,automatic,mid-size,sedan
16495,2018,excellent,4 cylinders,gas,56999,automatic,compact,sedan
21995,2018,like new,6 cylinders,gas,45095,automatic,full-size,sedan
11995,2016,excellent,4 cylinders,gas,73292,automatic,full-size,sedan
9500,2013,like new,4 cylinders,gas,80000,automatic,compact,coupe
3200,2003,excellent,4 cylinders,gas,51000,automatic,sub-compact,hatchback
10450,2016,good,4 cylinders,gas,28000,automatic,compact,sedan
17950,2017,excellent,6 cylinders,gas,10000,automatic,full-size,sedan
13988,2019,like new,4 cylinders,gas,18100,automatic,full-size,sedan
19500,2015,excellent,4 cylinders,gas,65527,automatic,full-size,wagon
15950,2017,excellent,4 cylinders,gas,64000,automatic,mid-size,sedan
17500,2018,like new,4 cylinders,gas,16657,automatic,compact,hatchback
15999,2017,excellent,4 cylinders,gas,43916,automatic,full-size,sedan
14998,2018,excellent,4 cylinders,gas,52776,automatic,full-size,sedan
16499,2018,excellent,4 cylinders,gas,37264,automatic,full-size,sedan
15955,2017,excellent,4 cylinders,gas,20491,automatic,full-size,sedan
5995,2009,excellent,4 cylinders,gas,69000,manual,compact,sedan
13699,2017,excellent,4 cylinders,gas,62416,automatic,full-size,sedan
2200,2002,good,4 cylinders,gas,177,automatic,full-size,sedan
8500,2014,excellent,4 cylinders,gas,98800,automatic,mid-size,sedan
2000,2007,good,6 cylinders,gas,160,automatic,compact,sedan
8975,2010,excellent,4 cylinders,gas,4265,automatic,compact,hatchback
3200,2010,good,4 cylinders,gas,87900,automatic,compact,sedan
7500,2011,good,4 cylinders,gas,96000,automatic,mid-size,sedan
15900,2014,like new,6 cylinders,gas,70000,automatic,full-size,sedan
11995,2015,excellent,4 cylinders,gas,40200,automatic,mid-size,sedan
13500,2019,like new,4 cylinders,gas,33000,automatic,mid-size,sedan
13700,2018,like new,4 cylinders,gas,27362,automatic,mid-size,sedan
9800,2016,like new,4 cylinders,gas,31113,automatic,mid-size,sedan
6900,2014,excellent,4 cylinders,gas,54799,automatic,compact,hatchback
12573,2018,excellent,4 cylinders,gas,33122,automatic,mid-size,sedan
12845,2018,excellent,4 cylinders,gas,42353,automatic,mid-size,sedan
11009,2013,excellent,4 cylinders,gas,66936,automatic,sub-compact,sedan
11493,2015,excellent,4 cylinders,gas,59591,automatic,mid-size,sedan
9750,2010,excellent,4 cylinders,gas,4265,automatic,compact,hatchback
15000,2019,like new,4 cylinders,gas,22000,automatic,full-size,sedan
8500,2011,excellent,6 cylinders,gas,69800,automatic,full-size,sedan
7995,2016,excellent,4 cylinders,gas,54000,automatic,mid-size,sedan
7500,2009,good,6 cylinders,gas,93000,automatic,full-size,wagon
23500,2017,excellent,4 cylinders,gas,28000,automatic,compact,coupe
9200,2015,excellent,4 cylinders,gas,85000,automatic,mid-size,sedan
13995,2016,excellent,4 cylinders,gas,50196,automatic,mid-size,sedan
7900,2012,excellent,4 cylinders,gas,76000,automatic,mid-size,sedan
8500,2014,good,4 cylinders,gas,55093,automatic,mid-size,sedan
11500,2010,good,6 cylinders,gas,66930,automatic,full-size,sedan
9000,2019,excellent,4 cylinders,gas,54950,manual,compact,sedan
7500,2010,good,4 cylinders,gas,93000,automatic,mid-size,sedan
3500,2006,fair,4 cylinders,diesel,94820,manual,sub-compact,hatchback
2800,2003,good,4 cylinders,gas,95000,automatic,compact,sedan
22900,2019,excellent,4 cylinders,gas,6700,automatic,full-size,wagon
17900,2018,excellent,4 cylinders,gas,14100,automatic,mid-size,wagon
15900,2019,excellent,4 cylinders,gas,10000,automatic,mid-size,wagon
16500,2018,excellent,4 cylinders,gas,13100,automatic,mid-size,wagon
4499,2008,good,4 cylinders,gas,97170,automatic,full-size,sedan
14500,2014,excellent,6 cylinders,gas,89391,automatic,full-size,sedan
12500,2009,excellent,6 cylinders,gas,75000,automatic,mid-size,wagon
9500,2011,excellent,4 cylinders,gas,59500,automatic,mid-size,sedan
15900,2016,like new,4 cylinders,gas,80230,automatic,mid-size,sedan
8950,2010,excellent,4 cylinders,gas,34955,manual,compact,coupe
4500,2004,good,4 cylinders,gas,75970,automatic,mid-size,sedan
9295,2015,excellent,4 cylinders,gas,82700,automatic,mid-size,sedan
7500,2013,excellent,4 cylinders,gas,63000,automatic,full-size,sedan
16708,2016,good,4 cylinders,gas,35056,automatic,mid-size,sedan
9970,2016,good,4 cylinders,gas,58466,automatic,mid-size,sedan
14812,2017,good,4 cylinders,gas,58533,automatic,mid-size,sedan
11790,2015,good,4 cylinders,gas,61362,automatic,mid-size,sedan
16750,2016,excellent,4 cylinders,gas,49750,automatic,mid-size,sedan
12993,2015,good,6 cylinders,gas,82713,automatic,full-size,sedan
12993,2015,good,6 cylinders,gas,82713,automatic,full-size,sedan
19000,2016,good,6 cylinders,gas,64022,automatic,mid-size,sedan
14917,2019,good,4 cylinders,gas,17444,automatic,mid-size,hatchback
7995,2018,good,4 cylinders,gas,40955,automatic,mid-size,hatchback
14835,2016,good,4 cylinders,gas,66534,automatic,mid-size,sedan
19995,2017,like new,4 cylinders,gas,30674,automatic,mid-size,sedan
14995,2017,excellent,4 cylinders,gas,19720,automatic,compact,hatchback
26995,2017,excellent,4 cylinders,gas,26757,automatic,mid-size,sedan
25000,2016,excellent,4 cylinders,gas,59950,automatic,compact,hatchback
11995,2014,excellent,4 cylinders,gas,62162,automatic,mid-size,sedan
19995,2016,excellent,6 cylinders,gas,23196,automatic,full-size,sedan
4250,2007,good,4 cylinders,gas,82600,automatic,compact,sedan
25995,2017,like new,4 cylinders,gas,38605,automatic,mid-size,wagon
3995,2016,good,4 cylinders,gas,19402,automatic,mid-size,sedan
23995,2017,like new,4 cylinders,gas,17977,automatic,mid-size,hatchback
19995,2017,like new,4 cylinders,gas,28463,automatic,mid-size,sedan
17995,2017,like new,4 cylinders,gas,29400,automatic,mid-size,sedan
8495,2018,excellent,4 cylinders,gas,27000,automatic,compact,sedan
9999,2014,excellent,4 cylinders,gas,70290,automatic,mid-size,sedan
1,2012,excellent,6 cylinders,gas,66000,manual,mid-size,coupe
1,2020,excellent,6 cylinders,gas,5262,automatic,compact,sedan
23999,2017,excellent,4 cylinders,gas,69171,automatic,mid-size,coupe
1,2017,excellent,6 cylinders,gas,19959,automatic,compact,sedan
9750,2012,like new,4 cylinders,gas,36000,automatic,full-size,sedan
8950,2010,excellent,4 cylinders,gas,34955,manual,compact,coupe
12000,2016,excellent,4 cylinders,gas,47861,automatic,compact,sedan
10500,2006,excellent,6 cylinders,gas,76000,automatic,compact,coupe
14949,2017,excellent,4 cylinders,gas,49234,automatic,mid-size,sedan
26930,2017,excellent,6 cylinders,gas,30872,automatic,mid-size,wagon
18000,2006,excellent,4 cylinders,gas,98000,manual,compact,sedan
4850,2007,like new,4 cylinders,gas,160,automatic,mid-size,hatchback
24500,2015,like new,6 cylinders,gas,20225,automatic,full-size,sedan
9495,2013,excellent,4 cylinders,gas,66700,automatic,mid-size,sedan
16495,2019,like new,4 cylinders,gas,43979,automatic,compact,sedan
24750,2019,like new,4 cylinders,gas,16800,automatic,mid-size,sedan
11995,2015,like new,4 cylinders,gas,77762,automatic,compact,sedan
17495,2017,like new,4 cylinders,gas,32712,automatic,compact,sedan
16495,2017,like new,4 cylinders,gas,54163,automatic,compact,sedan
8500,2017,excellent,4 cylinders,gas,10422,automatic,compact,sedan
12995,2015,like new,4 cylinders,gas,30733,automatic,compact,sedan
12995,2015,like new,4 cylinders,gas,37546,automatic,compact,sedan
7495,2014,like new,4 cylinders,gas,83512,automatic,compact,hatchback
9995,2013,like new,4 cylinders,gas,99515,automatic,compact,sedan
5200,2007,good,6 cylinders,gas,83000,automatic,full-size,sedan
6650,2013,excellent,4 cylinders,gas,95264,automatic,compact,sedan
9150,2016,like new,4 cylinders,gas,38000,automatic,compact,sedan
7676,2012,excellent,4 cylinders,gas,74532,automatic,compact,hatchback
6499,2013,good,4 cylinders,gas,67247,automatic,mid-size,hatchback
27000,2015,like new,6 cylinders,gas,53600,automatic,full-size,sedan
8950,2012,excellent,4 cylinders,gas,40821,automatic,mid-size,sedan
5999,2008,excellent,6 cylinders,gas,86111,automatic,mid-size,sedan
12995,2017,like new,4 cylinders,gas,24342,automatic,mid-size,sedan
7299,2005,excellent,4 cylinders,gas,66000,automatic,mid-size,sedan
10000,2002,excellent,4 cylinders,gas,60000,manual,mid-size,wagon
27000,2015,good,6 cylinders,gas,53000,automatic,mid-size,sedan
14995,2014,excellent,4 cylinders,gas,70328,automatic,full-size,sedan
12800,2016,excellent,4 cylinders,gas,36000,automatic,mid-size,sedan
8999,2014,like new,4 cylinders,gas,25161,manual,compact,sedan
17995,2015,excellent,4 cylinders,gas,74266,automatic,full-size,coupe
24995,2016,good,4 cylinders,gas,28958,automatic,full-size,sedan
19750,2019,like new,4 cylinders,gas,29408,automatic,mid-size,sedan
10400,2012,excellent,6 cylinders,gas,95158,automatic,full-size,sedan
10900,2006,like new,6 cylinders,gas,52000,automatic,full-size,sedan
21888,2015,good,4 cylinders,gas,48171,automatic,compact,sedan
4800,2005,excellent,4 cylinders,gas,45000,automatic,full-size,sedan
8900,2013,excellent,4 cylinders,gas,78670,automatic,compact,sedan
8500,2012,excellent,4 cylinders,gas,88938,automatic,mid-size,sedan
9995,2017,like new,4 cylinders,gas,52351,automatic,full-size,sedan
10995,2016,excellent,4 cylinders,gas,73522,automatic,mid-size,sedan
14995,2016,excellent,4 cylinders,gas,55205,automatic,mid-size,sedan
7995,2015,excellent,4 cylinders,gas,30578,automatic,compact,hatchback
5800,2008,good,6 cylinders,gas,94384,automatic,compact,sedan
2500,2007,excellent,4 cylinders,gas,42000,manual,full-size,sedan
9950,2009,like new,6 cylinders,gas,44075,automatic,full-size,sedan
14500,2016,like new,4 cylinders,gas,45000,automatic,full-size,sedan
13830,2017,good,4 cylinders,gas,58673,automatic,mid-size,sedan
4500,2006,good,4 cylinders,gas,84900,automatic,compact,sedan
11999,2013,excellent,4 cylinders,diesel,45440,automatic,full-size,wagon
14986,2016,good,6 cylinders,gas,98230,automatic,mid-size,sedan
12340,2016,good,4 cylinders,gas,38894,automatic,mid-size,sedan
5800,2007,excellent,6 cylinders,gas,92000,automatic,full-size,sedan
8500,2006,excellent,6 cylinders,gas,43403,automatic,full-size,sedan
1000,2020,new,4 cylinders,gas,8800,automatic,mid-size,sedan
9800,2013,excellent,4 cylinders,gas,61800,automatic,mid-size,sedan
7500,2014,excellent,4 cylinders,gas,63095,automatic,compact,sedan
6950,2009,like new,4 cylinders,gas,37469,automatic,mid-size,sedan
8900,2010,like new,4 cylinders,gas,101,automatic,full-size,sedan
8200,2013,excellent,4 cylinders,gas,85650,automatic,compact,hatchback
24999,2016,like new,6 cylinders,gas,8869,automatic,mid-size,coupe
1,2016,like new,4 cylinders,gas,1,automatic,mid-size,sedan
17950,2017,excellent,4 cylinders,gas,10237,automatic,mid-size,sedan
21000,2015,excellent,4 cylinders,gas,21200,automatic,mid-size,sedan
6900,2008,good,6 cylinders,gas,76000,automatic,mid-size,hatchback
